tconst,Title,Season,Episode,imgCount,averageRating,numVotes,startYear,Media,Device
tt10329042,All Rise,3.0,12.0,1,7.0,5715,2019,Show,iPhone
tt10329042,All Rise,3.0,12.0,2,7.0,5715,2019,Show,iPhone
tt10329042,All Rise,3.0,11.0,1,7.0,5715,2019,Show,iPhone
tt10329042,All Rise,3.0,8.0,1,7.0,5715,2019,Show,iPhone
tt10329042,All Rise,2.0,9.0,1,7.0,5715,2019,Show,iPhone
tt10329042,All Rise,2.0,2.0,1,7.0,5715,2019,Show,iPhone
tt7203552,The Morning Show,3.0,9.0,3,8.2,118704,2019,Show,iPhone
tt7203552,The Morning Show,3.0,9.0,2,8.2,118704,2019,Show,iPhone
tt7203552,The Morning Show,3.0,8.0,17,8.2,118704,2019,Show,iPhone
tt7203552,The Morning Show,3.0,7.0,4,8.2,118704,2019,Show,iPhone
tt7203552,The Morning Show,3.0,7.0,31,8.2,118704,2019,Show,iPhone
tt7203552,The Morning Show,3.0,5.0,12,8.2,118704,2019,Show,iPhone
tt7203552,The Morning Show,3.0,4.0,1,8.2,118704,2019,Show,iPhone
tt7203552,The Morning Show,3.0,3.0,1,8.2,118704,2019,Show,iPhone
tt7203552,The Morning Show,3.0,3.0,41,8.2,118704,2019,Show,iPhone
tt7203552,The Morning Show,3.0,3.0,2,8.2,118704,2019,Show,iPhone
tt7203552,The Morning Show,3.0,3.0,4,8.2,118704,2019,Show,iPhone
tt7203552,The Morning Show,3.0,3.0,3,8.2,118704,2019,Show,iPhone
tt7203552,The Morning Show,3.0,2.0,5,8.2,118704,2019,Show,iPhone
tt7203552,The Morning Show,3.0,1.0,1,8.2,118704,2019,Show,iPhone
tt7203552,The Morning Show,3.0,1.0,4,8.2,118704,2019,Show,iPhone
tt7203552,The Morning Show,2.0,3.0,1,8.2,118704,2019,Show,iPhone
tt7203552,The Morning Show,2.0,2.0,1,8.2,118704,2019,Show,iPhone
tt11761194,Power Book IV: Force,2.0,9.0,4,8.1,7985,2022,Show,iPhone
tt11761194,Power Book IV: Force,1.0,1.0,1,8.1,7985,2022,Show,iPhone
tt4270492,Billions,7.0,12.0,2,8.3,103985,2016,Show,iPhone
tt4270492,Billions,7.0,11.0,1,8.3,103985,2016,Show,iPhone
tt4270492,Billions,7.0,11.0,5,8.3,103985,2016,Show,iPhone
tt4270492,Billions,7.0,10.0,1,8.3,103985,2016,Show,iPhone
tt4270492,Billions,7.0,10.0,87,8.3,103985,2016,Show,iPhone
tt4270492,Billions,7.0,10.0,3,8.3,103985,2016,Show,iPhone
tt4270492,Billions,7.0,9.0,34,8.3,103985,2016,Show,iPhone
tt4270492,Billions,7.0,9.0,7,8.3,103985,2016,Show,iPhone
tt4270492,Billions,7.0,9.0,2,8.3,103985,2016,Show,iPhone
tt4270492,Billions,7.0,8.0,2,8.3,103985,2016,Show,iPhone
tt4270492,Billions,7.0,6.0,3,8.3,103985,2016,Show,iPhone
tt4270492,Billions,7.0,5.0,1,8.3,103985,2016,Show,iPhone
tt4270492,Billions,7.0,4.0,3,8.3,103985,2016,Show,iPhone
tt4270492,Billions,7.0,3.0,2,8.3,103985,2016,Show,iPhone
tt4270492,Billions,7.0,2.0,2,8.3,103985,2016,Show,iPhone
tt4270492,Billions,7.0,1.0,1,8.3,103985,2016,Show,iPhone
tt4270492,Billions,6.0,5.0,1,8.3,103985,2016,Show,iPhone
tt4270492,Billions,6.0,2.0,1,8.3,103985,2016,Show,iPhone
tt4270492,Billions,6.0,1.0,1,8.3,103985,2016,Show,iPhone
tt4270492,Billions,5.0,11.0,1,8.3,103985,2016,Show,iPhone
tt4270492,Billions,5.0,10.0,1,8.3,103985,2016,Show,iPhone
tt4270492,Billions,5.0,10.0,3,8.3,103985,2016,Show,iPhone
tt4270492,Billions,5.0,10.0,2,8.3,103985,2016,Show,iPhone
tt17043230,Quantum Leap,2.0,3.0,10,6.1,9621,2022,Show,iPhone
tt17043230,Quantum Leap,1.0,1.0,1,6.1,9621,2022,Show,iPhone
tt12306692,American Horror Stories,3.0,4.0,3,6.2,24146,2021,Show,iPhone
tt9737326,Invasion,1.0,2.0,1,6.2,40150,2021,Show,iPhone
tt9737326,Invasion,1.0,1.0,1,6.2,40150,2021,Show,iPhone
tt1844624,American Horror Story,12.0,5.0,2,8.0,335606,2011,Show,iPhone
tt1844624,American Horror Story,12.0,4.0,3,8.0,335606,2011,Show,iPhone
tt1844624,American Horror Story,12.0,3.0,8,8.0,335606,2011,Show,iPhone
tt1844624,American Horror Story,12.0,3.0,6,8.0,335606,2011,Show,iPhone
tt1844624,American Horror Story,12.0,3.0,3,8.0,335606,2011,Show,iPhone
tt1844624,American Horror Story,12.0,2.0,40,8.0,335606,2011,Show,iPhone
tt1844624,American Horror Story,12.0,2.0,4,8.0,335606,2011,Show,iPhone
tt1844624,American Horror Story,12.0,2.0,1,8.0,335606,2011,Show,iPhone
tt1844624,American Horror Story,12.0,1.0,10,8.0,335606,2011,Show,iPhone
tt1844624,American Horror Story,10.0,1.0,1,8.0,335606,2011,Show,iPhone
tt15567174,The Fall of the House of Usher,1.0,4.0,2,8.1,39524,2023,Show,iPhone
tt15567174,The Fall of the House of Usher,1.0,4.0,1,8.1,39524,2023,Show,iPhone
tt15567174,The Fall of the House of Usher,1.0,3.0,60,8.1,39524,2023,Show,iPhone
tt15567174,The Fall of the House of Usher,1.0,3.0,14,8.1,39524,2023,Show,iPhone
tt15567174,The Fall of the House of Usher,1.0,1.0,15,8.1,39524,2023,Show,iPhone
tt15567174,The Fall of the House of Usher,1.0,1.0,9,8.1,39524,2023,Show,iPhone
tt11691774,Only Murders in the Building,3.0,9.0,1,8.1,140512,2021,Show,iPhone
tt11691774,Only Murders in the Building,3.0,7.0,5,8.1,140512,2021,Show,iPhone
tt11691774,Only Murders in the Building,3.0,4.0,3,8.1,140512,2021,Show,iPhone
tt11691774,Only Murders in the Building,3.0,3.0,4,8.1,140512,2021,Show,iPhone
tt11691774,Only Murders in the Building,3.0,2.0,1,8.1,140512,2021,Show,iPhone
tt11691774,Only Murders in the Building,2.0,7.0,2,8.1,140512,2021,Show,iPhone
tt11691774,Only Murders in the Building,2.0,6.0,1,8.1,140512,2021,Show,iPhone
tt11691774,Only Murders in the Building,2.0,5.0,1,8.1,140512,2021,Show,iPhone
tt11691774,Only Murders in the Building,1.0,1.0,1,8.1,140512,2021,Show,iPhone
tt15483276,Harlan Coben's Shelter,1.0,7.0,1,6.6,6979,2023,Show,iPhone
tt15483276,Harlan Coben's Shelter,1.0,6.0,3,6.6,6979,2023,Show,iPhone
tt15483276,Harlan Coben's Shelter,1.0,5.0,4,6.6,6979,2023,Show,iPhone
tt15483276,Harlan Coben's Shelter,1.0,5.0,2,6.6,6979,2023,Show,iPhone
tt15483276,Harlan Coben's Shelter,1.0,2.0,3,6.6,6979,2023,Show,iPhone
tt15483276,Harlan Coben's Shelter,1.0,1.0,2,6.6,6979,2023,Show,iPhone
tt7767422,Sex Education,4.0,1.0,3,8.3,331400,2019,Show,iPhone
tt6554240,Heels,2.0,7.0,14,8.0,9077,2021,Show,iPhone
tt6554240,Heels,1.0,6.0,1,8.0,9077,2021,Show,iPhone
tt21365986,The Other Black Girl,1.0,6.0,2,6.8,1811,2023,Show,iPhone
tt12614214,The Afterparty,2.0,10.0,1,7.3,19374,2022,Show,iPhone
tt12614214,The Afterparty,2.0,9.0,2,7.3,19374,2022,Show,iPhone
tt12614214,The Afterparty,2.0,8.0,2,7.3,19374,2022,Show,iPhone
tt12614214,The Afterparty,2.0,8.0,28,7.3,19374,2022,Show,iPhone
tt12614214,The Afterparty,2.0,7.0,1,7.3,19374,2022,Show,iPhone
tt12614214,The Afterparty,2.0,4.0,1,7.3,19374,2022,Show,iPhone
tt12614214,The Afterparty,2.0,3.0,1,7.3,19374,2022,Show,iPhone
tt12614214,The Afterparty,2.0,2.0,1,7.3,19374,2022,Show,iPhone
tt12614214,The Afterparty,2.0,1.0,1,7.3,19374,2022,Show,iPhone
tt13819960,And Just Like That...,2.0,11.0,2,5.7,36840,2021,Show,iPhone
tt13819960,And Just Like That...,2.0,10.0,1,5.7,36840,2021,Show,iPhone
tt13819960,And Just Like That...,2.0,9.0,1,5.7,36840,2021,Show,iPhone
tt13819960,And Just Like That...,2.0,7.0,1,5.7,36840,2021,Show,iPhone
tt13819960,And Just Like That...,2.0,6.0,1,5.7,36840,2021,Show,iPhone
tt13819960,And Just Like That...,2.0,5.0,3,5.7,36840,2021,Show,iPhone
tt13819960,And Just Like That...,2.0,3.0,1,5.7,36840,2021,Show,iPhone
tt13819960,And Just Like That...,2.0,2.0,1,5.7,36840,2021,Show,iPhone
tt13819960,And Just Like That...,1.0,10.0,1,5.7,36840,2021,Show,iPhone
tt13819960,And Just Like That...,1.0,3.0,1,5.7,36840,2021,Show,iPhone
tt14263564,Justified: City Primeval,1.0,7.0,1,7.4,13814,2023,Show,iPhone
tt14263564,Justified: City Primeval,1.0,6.0,1,7.4,13814,2023,Show,iPhone
tt14263564,Justified: City Primeval,1.0,5.0,1,7.4,13814,2023,Show,iPhone
tt10945036,The Upshaws,4.0,6.0,6,7.0,3544,2021,Show,iPhone
tt10945036,The Upshaws,4.0,4.0,9,7.0,3544,2021,Show,iPhone
tt10945036,The Upshaws,4.0,1.0,3,7.0,3544,2021,Show,iPhone
tt10945036,The Upshaws,3.0,7.0,1,7.0,3544,2021,Show,iPhone
tt10945036,The Upshaws,2.0,4.0,1,7.0,3544,2021,Show,iPhone
tt10945036,The Upshaws,1.0,10.0,3,7.0,3544,2021,Show,iPhone
tt10945036,The Upshaws,1.0,10.0,1,7.0,3544,2021,Show,iPhone
tt10945036,The Upshaws,1.0,8.0,1,7.0,3544,2021,Show,iPhone
tt10945036,The Upshaws,1.0,6.0,1,7.0,3544,2021,Show,iPhone
tt10945036,The Upshaws,1.0,5.0,1,7.0,3544,2021,Show,iPhone
tt10945036,The Upshaws,1.0,4.0,1,7.0,3544,2021,Show,iPhone
tt7018644,Grown-ish,6.0,8.0,1,6.5,6417,2018,Show,iPhone
tt7018644,Grown-ish,4.0,8.0,1,6.5,6417,2018,Show,iPhone
tt7018644,Grown-ish,4.0,1.0,1,6.5,6417,2018,Show,iPhone
tt8005626,Swagger,2.0,6.0,1,7.4,3379,2021,Show,iPhone
tt8005626,Swagger,2.0,4.0,1,7.4,3379,2021,Show,iPhone
tt8005626,Swagger,2.0,3.0,1,7.4,3379,2021,Show,iPhone
tt8005626,Swagger,2.0,2.0,3,7.4,3379,2021,Show,iPhone
tt8005626,Swagger,1.0,10.0,1,7.4,3379,2021,Show,iPhone
tt8005626,Swagger,1.0,9.0,1,7.4,3379,2021,Show,iPhone
tt8005626,Swagger,1.0,6.0,1,7.4,3379,2021,Show,iPhone
tt8005626,Swagger,1.0,5.0,1,7.4,3379,2021,Show,iPhone
tt8005626,Swagger,1.0,2.0,1,7.4,3379,2021,Show,iPhone
tt14440068,This Fool,2.0,10.0,1,7.7,3783,2022,Show,iPhone
tt14440068,This Fool,2.0,8.0,1,7.7,3783,2022,Show,iPhone
tt19854762,Hijack,1.0,5.0,1,7.4,56258,2023,Show,iPhone
tt8634332,The Righteous Gemstones,3.0,4.0,1,8.1,44633,2019,Show,iPhone
tt8634332,The Righteous Gemstones,2.0,7.0,1,8.1,44633,2019,Show,iPhone
tt8634332,The Righteous Gemstones,2.0,4.0,1,8.1,44633,2019,Show,iPhone
tt8634332,The Righteous Gemstones,2.0,3.0,1,8.1,44633,2019,Show,iPhone
tt14271652,Joe Pickett,2.0,9.0,2,7.7,8780,2021,Show,iPhone
tt14271652,Joe Pickett,2.0,5.0,1,7.7,8780,2021,Show,iPhone
tt15303234,Full Circle,1.0,2.0,1,6.4,5828,2023,Show,iPhone
tt15303234,Full Circle,1.0,1.0,1,6.4,5828,2023,Show,iPhone
tt9077540,Sweet Magnolias,3.0,9.0,1,7.3,23558,2020,Show,iPhone
tt9077540,Sweet Magnolias,3.0,8.0,1,7.3,23558,2020,Show,iPhone
tt9077540,Sweet Magnolias,3.0,7.0,2,7.3,23558,2020,Show,iPhone
tt9077540,Sweet Magnolias,3.0,6.0,2,7.3,23558,2020,Show,iPhone
tt9077540,Sweet Magnolias,3.0,4.0,1,7.3,23558,2020,Show,iPhone
tt9077540,Sweet Magnolias,3.0,2.0,1,7.3,23558,2020,Show,iPhone
tt9077540,Sweet Magnolias,2.0,10.0,1,7.3,23558,2020,Show,iPhone
tt9077540,Sweet Magnolias,2.0,6.0,2,7.3,23558,2020,Show,iPhone
tt9077540,Sweet Magnolias,2.0,5.0,1,7.3,23558,2020,Show,iPhone
tt9077540,Sweet Magnolias,2.0,1.0,2,7.3,23558,2020,Show,iPhone
tt11737794,Run the World,2.0,8.0,3,6.4,1453,2021,Show,iPhone
tt11737794,Run the World,2.0,7.0,6,6.4,1453,2021,Show,iPhone
tt11737794,Run the World,2.0,6.0,2,6.4,1453,2021,Show,iPhone
tt11737794,Run the World,2.0,5.0,3,6.4,1453,2021,Show,iPhone
tt11737794,Run the World,2.0,4.0,1,6.4,1453,2021,Show,iPhone
tt11737794,Run the World,2.0,3.0,1,6.4,1453,2021,Show,iPhone
tt11737794,Run the World,2.0,2.0,2,6.4,1453,2021,Show,iPhone
tt11737794,Run the World,2.0,1.0,4,6.4,1453,2021,Show,iPhone
tt11737794,Run the World,1.0,8.0,1,6.4,1453,2021,Show,iPhone
tt11737794,Run the World,1.0,8.0,3,6.4,1453,2021,Show,iPhone
tt11737794,Run the World,1.0,8.0,5,6.4,1453,2021,Show,iPhone
tt11737794,Run the World,1.0,6.0,1,6.4,1453,2021,Show,iPhone
tt11737794,Run the World,1.0,4.0,1,6.4,1453,2021,Show,iPhone
tt11737794,Run the World,1.0,2.0,6,6.4,1453,2021,Show,iPhone
tt28115447,Tom Clancy's Jack Ryan,4.0,6.0,1,8.0,29,2018,Show,iPhone
tt28115447,Tom Clancy's Jack Ryan,4.0,5.0,1,8.0,29,2018,Show,iPhone
tt28115447,Tom Clancy's Jack Ryan,4.0,5.0,2,8.0,29,2018,Show,iPhone
tt28115447,Tom Clancy's Jack Ryan,4.0,3.0,1,8.0,29,2018,Show,iPhone
tt28115447,Tom Clancy's Jack Ryan,4.0,2.0,2,8.0,29,2018,Show,iPhone
tt2741602,The Blacklist,10.0,12.0,1,8.0,272593,2013,Show,iPhone
tt2741602,The Blacklist,9.0,8.0,1,8.0,272593,2013,Show,iPhone
tt2741602,The Blacklist,9.0,4.0,1,8.0,272593,2013,Show,iPhone
tt26930351,Judge Me Not,1.0,8.0,1,7.3,42,2023,Show,iPhone
tt26930351,Judge Me Not,1.0,7.0,1,7.3,42,2023,Show,iPhone
tt26930351,Judge Me Not,1.0,5.0,2,7.3,42,2023,Show,iPhone
tt26930351,Judge Me Not,1.0,3.0,1,7.3,42,2023,Show,iPhone
tt13366604,Platonic,1.0,5.0,1,7.2,15397,2023,Show,iPhone
tt14500082,How I Met Your Father,2.0,19.0,1,5.7,24876,2022,Show,iPhone
tt14500082,How I Met Your Father,2.0,18.0,1,5.7,24876,2022,Show,iPhone
tt14500082,How I Met Your Father,2.0,17.0,1,5.7,24876,2022,Show,iPhone
tt14500082,How I Met Your Father,2.0,16.0,2,5.7,24876,2022,Show,iPhone
tt14500082,How I Met Your Father,2.0,14.0,1,5.7,24876,2022,Show,iPhone
tt14500082,How I Met Your Father,2.0,14.0,1,5.7,24876,2022,Show,iPhone
tt14500082,How I Met Your Father,2.0,13.0,3,5.7,24876,2022,Show,iPhone
tt14500082,How I Met Your Father,2.0,12.0,4,5.7,24876,2022,Show,iPhone
tt14500082,How I Met Your Father,2.0,11.0,1,5.7,24876,2022,Show,iPhone
tt14500082,How I Met Your Father,2.0,10.0,1,5.7,24876,2022,Show,iPhone
tt14500082,How I Met Your Father,2.0,9.0,1,5.7,24876,2022,Show,iPhone
tt14500082,How I Met Your Father,2.0,7.0,2,5.7,24876,2022,Show,iPhone
tt14500082,How I Met Your Father,2.0,7.0,4,5.7,24876,2022,Show,iPhone
tt14500082,How I Met Your Father,2.0,5.0,1,5.7,24876,2022,Show,iPhone
tt14500082,How I Met Your Father,2.0,4.0,1,5.7,24876,2022,Show,iPhone
tt14500082,How I Met Your Father,2.0,3.0,1,5.7,24876,2022,Show,iPhone
tt14500082,How I Met Your Father,2.0,2.0,2,5.7,24876,2022,Show,iPhone
tt14500082,How I Met Your Father,2.0,1.0,3,5.7,24876,2022,Show,iPhone
tt14500082,How I Met Your Father,1.0,8.0,1,5.7,24876,2022,Show,iPhone
tt14500082,How I Met Your Father,1.0,7.0,2,5.7,24876,2022,Show,iPhone
tt14500082,How I Met Your Father,1.0,6.0,1,5.7,24876,2022,Show,iPhone
tt14500082,How I Met Your Father,1.0,3.0,1,5.7,24876,2022,Show,iPhone
tt14500082,How I Met Your Father,1.0,2.0,1,5.7,24876,2022,Show,iPhone
tt14500082,How I Met Your Father,1.0,1.0,1,5.7,24876,2022,Show,iPhone
tt14954666,The Idol,1.0,5.0,1,5.7,92984,2023,Show,iPhone
tt14954666,The Idol,1.0,3.0,1,5.7,92984,2023,Show,iPhone
tt14954666,The Idol,1.0,2.0,1,5.7,92984,2023,Show,iPhone
tt8310612,The Other Two,3.0,5.0,2,7.9,10042,2019,Show,iPhone
tt8310612,The Other Two,3.0,4.0,1,7.9,10042,2019,Show,iPhone
tt8310612,The Other Two,2.0,9.0,1,7.9,10042,2019,Show,iPhone
tt8310612,The Other Two,2.0,7.0,1,7.9,10042,2019,Show,iPhone
tt8310612,The Other Two,2.0,5.0,1,7.9,10042,2019,Show,iPhone
tt8310612,The Other Two,2.0,4.0,1,7.9,10042,2019,Show,iPhone
tt8310612,The Other Two,2.0,3.0,3,7.9,10042,2019,Show,iPhone
tt8310612,The Other Two,2.0,3.0,2,7.9,10042,2019,Show,iPhone
tt8310612,The Other Two,2.0,2.0,3,7.9,10042,2019,Show,iPhone
tt8310612,The Other Two,2.0,1.0,1,7.9,10042,2019,Show,iPhone
tt13649510,I'm a Virgo,1.0,5.0,4,7.1,3306,2023,Show,iPhone
tt13649510,I'm a Virgo,1.0,3.0,1,7.1,3306,2023,Show,iPhone
tt13649510,I'm a Virgo,1.0,2.0,1,7.1,3306,2023,Show,iPhone
tt19503218,Glamorous,1.0,3.0,1,6.0,6110,2023,Show,iPhone
tt14452776,The Bear,2.0,7.0,1,8.6,161647,2022,Show,iPhone
tt14452776,The Bear,2.0,7.0,3,8.6,161647,2022,Show,iPhone
tt14452776,The Bear,2.0,4.0,2,8.6,161647,2022,Show,iPhone
tt14452776,The Bear,2.0,4.0,1,8.6,161647,2022,Show,iPhone
tt14452776,The Bear,2.0,3.0,1,8.6,161647,2022,Show,iPhone
tt14452776,The Bear,2.0,3.0,4,8.6,161647,2022,Show,iPhone
tt14452776,The Bear,2.0,1.0,1,8.6,161647,2022,Show,iPhone
tt14452776,The Bear,1.0,3.0,1,8.6,161647,2022,Show,iPhone
tt13142324,High Desert,1.0,8.0,1,6.2,3373,2023,Show,iPhone
tt13142324,High Desert,1.0,4.0,2,6.2,3373,2023,Show,iPhone
tt2085059,Black Mirror,6.0,2.0,1,8.7,615981,2011,Show,iPhone
tt8421350,Manifest,4.0,20.0,1,7.1,86939,2018,Show,iPhone
tt8421350,Manifest,4.0,14.0,1,7.1,86939,2018,Show,iPhone
tt8421350,Manifest,4.0,10.0,1,7.1,86939,2018,Show,iPhone
tt8421350,Manifest,4.0,9.0,1,7.1,86939,2018,Show,iPhone
tt8421350,Manifest,4.0,7.0,3,7.1,86939,2018,Show,iPhone
tt8421350,Manifest,4.0,6.0,1,7.1,86939,2018,Show,iPhone
tt8421350,Manifest,4.0,1.0,2,7.1,86939,2018,Show,iPhone
tt8421350,Manifest,3.0,13.0,1,7.1,86939,2018,Show,iPhone
tt8421350,Manifest,3.0,11.0,1,7.1,86939,2018,Show,iPhone
tt8421350,Manifest,3.0,9.0,1,7.1,86939,2018,Show,iPhone
tt8421350,Manifest,3.0,6.0,1,7.1,86939,2018,Show,iPhone
tt8421350,Manifest,3.0,4.0,1,7.1,86939,2018,Show,iPhone
tt8421350,Manifest,3.0,3.0,2,7.1,86939,2018,Show,iPhone
tt8421350,Manifest,3.0,1.0,2,7.1,86939,2018,Show,iPhone
tt8531222,Dave,3.0,8.0,1,8.3,24295,2020,Show,iPhone
tt8531222,Dave,3.0,7.0,3,8.3,24295,2020,Show,iPhone
tt8531222,Dave,3.0,6.0,1,8.3,24295,2020,Show,iPhone
tt8531222,Dave,3.0,5.0,1,8.3,24295,2020,Show,iPhone
tt8531222,Dave,3.0,3.0,1,8.3,24295,2020,Show,iPhone
tt8531222,Dave,2.0,9.0,1,8.3,24295,2020,Show,iPhone
tt8531222,Dave,2.0,8.0,1,8.3,24295,2020,Show,iPhone
tt8531222,Dave,2.0,5.0,1,8.3,24295,2020,Show,iPhone
tt8531222,Dave,2.0,3.0,1,8.3,24295,2020,Show,iPhone
tt8494614,Awkwafina Is Nora from Queens,3.0,4.0,1,7.5,6343,2020,Show,iPhone
tt8494614,Awkwafina Is Nora from Queens,3.0,3.0,1,7.5,6343,2020,Show,iPhone
tt8494614,Awkwafina Is Nora from Queens,3.0,1.0,1,7.5,6343,2020,Show,iPhone
tt8494614,Awkwafina Is Nora from Queens,2.0,4.0,1,7.5,6343,2020,Show,iPhone
tt10986410,Ted Lasso,3.0,12.0,1,8.8,314504,2020,Show,iPhone
tt10986410,Ted Lasso,3.0,12.0,1,8.8,314504,2020,Show,iPhone
tt10986410,Ted Lasso,3.0,10.0,1,8.8,314504,2020,Show,iPhone
tt10986410,Ted Lasso,3.0,10.0,5,8.8,314504,2020,Show,iPhone
tt10986410,Ted Lasso,3.0,10.0,2,8.8,314504,2020,Show,iPhone
tt10986410,Ted Lasso,3.0,9.0,3,8.8,314504,2020,Show,iPhone
tt10986410,Ted Lasso,3.0,8.0,1,8.8,314504,2020,Show,iPhone
tt10986410,Ted Lasso,3.0,8.0,7,8.8,314504,2020,Show,iPhone
tt10986410,Ted Lasso,3.0,8.0,4,8.8,314504,2020,Show,iPhone
tt10986410,Ted Lasso,3.0,8.0,2,8.8,314504,2020,Show,iPhone
tt10986410,Ted Lasso,3.0,7.0,1,8.8,314504,2020,Show,iPhone
tt10986410,Ted Lasso,3.0,7.0,1,8.8,314504,2020,Show,iPhone
tt10986410,Ted Lasso,3.0,7.0,2,8.8,314504,2020,Show,iPhone
tt10986410,Ted Lasso,3.0,5.0,3,8.8,314504,2020,Show,iPhone
tt10986410,Ted Lasso,3.0,5.0,1,8.8,314504,2020,Show,iPhone
tt10986410,Ted Lasso,3.0,4.0,1,8.8,314504,2020,Show,iPhone
tt10986410,Ted Lasso,3.0,4.0,2,8.8,314504,2020,Show,iPhone
tt10986410,Ted Lasso,3.0,3.0,1,8.8,314504,2020,Show,iPhone
tt10986410,Ted Lasso,3.0,3.0,5,8.8,314504,2020,Show,iPhone
tt10986410,Ted Lasso,3.0,2.0,1,8.8,314504,2020,Show,iPhone
tt10986410,Ted Lasso,3.0,2.0,1,8.8,314504,2020,Show,iPhone
tt10986410,Ted Lasso,3.0,1.0,1,8.8,314504,2020,Show,iPhone
tt10986410,Ted Lasso,3.0,1.0,1,8.8,314504,2020,Show,iPhone
tt10986410,Ted Lasso,2.0,12.0,1,8.8,314504,2020,Show,iPhone
tt10986410,Ted Lasso,2.0,11.0,1,8.8,314504,2020,Show,iPhone
tt10986410,Ted Lasso,2.0,10.0,1,8.8,314504,2020,Show,iPhone
tt10986410,Ted Lasso,2.0,8.0,1,8.8,314504,2020,Show,iPhone
tt10986410,Ted Lasso,2.0,5.0,1,8.8,314504,2020,Show,iPhone
tt10986410,Ted Lasso,2.0,3.0,1,8.8,314504,2020,Show,iPhone
tt10986410,Ted Lasso,2.0,2.0,1,8.8,314504,2020,Show,iPhone
tt10986410,Ted Lasso,2.0,1.0,1,8.8,314504,2020,Show,iPhone
tt7660850,Succession,4.0,10.0,4,8.9,241202,2018,Show,iPhone
tt7660850,Succession,4.0,10.0,1,8.9,241202,2018,Show,iPhone
tt7660850,Succession,4.0,9.0,1,8.9,241202,2018,Show,iPhone
tt7660850,Succession,4.0,9.0,2,8.9,241202,2018,Show,iPhone
tt7660850,Succession,4.0,8.0,7,8.9,241202,2018,Show,iPhone
tt7660850,Succession,4.0,8.0,6,8.9,241202,2018,Show,iPhone
tt7660850,Succession,4.0,8.0,3,8.9,241202,2018,Show,iPhone
tt7660850,Succession,4.0,8.0,1,8.9,241202,2018,Show,iPhone
tt7660850,Succession,4.0,8.0,2,8.9,241202,2018,Show,iPhone
tt7660850,Succession,4.0,7.0,1,8.9,241202,2018,Show,iPhone
tt7660850,Succession,4.0,6.0,2,8.9,241202,2018,Show,iPhone
tt7660850,Succession,4.0,6.0,1,8.9,241202,2018,Show,iPhone
tt7660850,Succession,4.0,5.0,1,8.9,241202,2018,Show,iPhone
tt7660850,Succession,4.0,5.0,1,8.9,241202,2018,Show,iPhone
tt7660850,Succession,4.0,4.0,2,8.9,241202,2018,Show,iPhone
tt7660850,Succession,4.0,3.0,1,8.9,241202,2018,Show,iPhone
tt7660850,Succession,4.0,2.0,1,8.9,241202,2018,Show,iPhone
tt7660850,Succession,4.0,2.0,2,8.9,241202,2018,Show,iPhone
tt7660850,Succession,4.0,1.0,3,8.9,241202,2018,Show,iPhone
tt7660850,Succession,3.0,9.0,1,8.9,241202,2018,Show,iPhone
tt7660850,Succession,3.0,8.0,1,8.9,241202,2018,Show,iPhone
tt7660850,Succession,3.0,6.0,1,8.9,241202,2018,Show,iPhone
tt7660850,Succession,3.0,2.0,1,8.9,241202,2018,Show,iPhone
tt4655480,Chicago Med,8.0,22.0,1,7.6,28152,2015,Show,iPhone
tt4655480,Chicago Med,8.0,20.0,2,7.6,28152,2015,Show,iPhone
tt4655480,Chicago Med,8.0,19.0,3,7.6,28152,2015,Show,iPhone
tt4655480,Chicago Med,8.0,15.0,1,7.6,28152,2015,Show,iPhone
tt4655480,Chicago Med,8.0,1.0,1,7.6,28152,2015,Show,iPhone
tt4655480,Chicago Med,7.0,20.0,1,7.6,28152,2015,Show,iPhone
tt4655480,Chicago Med,7.0,17.0,1,7.6,28152,2015,Show,iPhone
tt4655480,Chicago Med,7.0,14.0,1,7.6,28152,2015,Show,iPhone
tt4655480,Chicago Med,7.0,5.0,1,7.6,28152,2015,Show,iPhone
tt4655480,Chicago Med,7.0,3.0,1,7.6,28152,2015,Show,iPhone
tt4655480,Chicago Med,6.0,13.0,1,7.6,28152,2015,Show,iPhone
tt2261391,Chicago Fire,11.0,22.0,2,8.0,61640,2012,Show,iPhone
tt2261391,Chicago Fire,11.0,14.0,1,8.0,61640,2012,Show,iPhone
tt15552018,American Born Chinese,1.0,7.0,1,7.1,5711,2023,Show,iPhone
tt12677870,Law & Order: Organized Crime,3.0,3.0,1,7.7,9041,2021,Show,iPhone
tt10732104,Power Book II: Ghost,3.0,9.0,1,7.5,10277,2020,Show,iPhone
tt10732104,Power Book II: Ghost,3.0,6.0,1,7.5,10277,2020,Show,iPhone
tt10732104,Power Book II: Ghost,3.0,5.0,1,7.5,10277,2020,Show,iPhone
tt10732104,Power Book II: Ghost,3.0,4.0,2,7.5,10277,2020,Show,iPhone
tt10732104,Power Book II: Ghost,3.0,3.0,1,7.5,10277,2020,Show,iPhone
tt10732104,Power Book II: Ghost,3.0,2.0,1,7.5,10277,2020,Show,iPhone
tt10732104,Power Book II: Ghost,2.0,8.0,1,7.5,10277,2020,Show,iPhone
tt10732104,Power Book II: Ghost,2.0,5.0,1,7.5,10277,2020,Show,iPhone
tt10732104,Power Book II: Ghost,2.0,4.0,1,7.5,10277,2020,Show,iPhone
